starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	0
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	1	0
Mon Mar 20 23:31:22 2023	1679342482	1	1	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	1	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	1
Mon Mar 20 23:31:22 2023	1679342482	1	1	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	1
Mon Mar 20 23:31:22 2023	1679342482	1	1	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	1	1	2	1
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	2	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	1
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	3	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	3	3	1
Mon Mar 20 23:31:22 2023	1679342482	1	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	3	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	3	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	3	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	3	3	2
Mon Mar 20 23:31:22 2023	1679342482	1	2	3	1
Mon Mar 20 23:31:22 2023	1679342482	0	3	3	1
Mon Mar 20 23:31:22 2023	1679342482	0	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	3	3	2
Mon Mar 20 23:31:22 2023	1679342482	1	3	3	2
Mon Mar 20 23:31:22 2023	1679342482	1	2	3	1
Mon Mar 20 23:31:22 2023	1679342482	0	3	3	2
Mon Mar 20 23:31:22 2023	1679342482	1	2	3	2
Mon Mar 20 23:31:22 2023	1679342482	0	3	3	3
Mon Mar 20 23:31:22 2023	1679342482	1	3	3	3
Mon Mar 20 23:31:22 2023	1679342482	1	2	4	2
Mon Mar 20 23:31:22 2023	1679342482	2	2	4	2
Mon Mar 20 23:31:22 2023	1679342482	0	3	4	3
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	2	2	4	2
Mon Mar 20 23:31:22 2023	1679342482	1	2	4	2
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	3
Mon Mar 20 23:31:22 2023	1679342482	1	2	4	2
Mon Mar 20 23:31:22 2023	1679342482	1	2	4	2
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	3
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	0	3	4	3
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	0	4	4	3
Mon Mar 20 23:31:22 2023	1679342482	2	2	4	2
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	2	2	4	2
Mon Mar 20 23:31:22 2023	1679342482	1	4	4	3
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	0	4	4	3
Mon Mar 20 23:31:22 2023	1679342482	0	4	4	4
Mon Mar 20 23:31:22 2023	1679342482	2	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	0	4	4	4
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	2	2	4	2
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	2	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	1	3	4	3
Mon Mar 20 23:31:22 2023	1679342482	0	4	4	4
Mon Mar 20 23:31:22 2023	1679342482	0	4	4	4
Mon Mar 20 23:31:22 2023	1679342482	0	4	4	4
Mon Mar 20 23:31:22 2023	1679342482	2	3	4	2
Mon Mar 20 23:31:22 2023	1679342482	0	4	4	4
Mon Mar 20 23:31:22 2023	1679342482	0	4	5	3
Mon Mar 20 23:31:22 2023	1679342482	2	3	5	3
Mon Mar 20 23:31:22 2023	1679342482	0	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	0	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	0	4	5	3
Mon Mar 20 23:31:22 2023	1679342482	0	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	1	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	0	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	2	3	5	2
Mon Mar 20 23:31:22 2023	1679342482	2	3	5	3
Mon Mar 20 23:31:22 2023	1679342482	2	3	5	3
Mon Mar 20 23:31:22 2023	1679342482	0	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	0	4	5	3
Mon Mar 20 23:31:22 2023	1679342482	2	3	5	3
Mon Mar 20 23:31:22 2023	1679342482	2	3	5	3
Mon Mar 20 23:31:22 2023	1679342482	2	3	5	2
Mon Mar 20 23:31:22 2023	1679342482	2	3	5	2
Mon Mar 20 23:31:22 2023	1679342482	2	3	5	2
Mon Mar 20 23:31:22 2023	1679342482	1	4	5	3
Mon Mar 20 23:31:22 2023	1679342482	0	5	5	4
Mon Mar 20 23:31:22 2023	1679342482	0	5	5	4
Mon Mar 20 23:31:22 2023	1679342482	0	5	5	3
Mon Mar 20 23:31:22 2023	1679342482	1	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	2	3	5	2
Mon Mar 20 23:31:22 2023	1679342482	1	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	1	4	5	3
Mon Mar 20 23:31:22 2023	1679342482	0	5	5	4
Mon Mar 20 23:31:22 2023	1679342482	0	5	5	4
Mon Mar 20 23:31:22 2023	1679342482	0	5	5	5
Mon Mar 20 23:31:22 2023	1679342482	1	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	1	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	0	5	5	3
Mon Mar 20 23:31:22 2023	1679342482	0	5	5	5
Mon Mar 20 23:31:22 2023	1679342482	0	5	5	5
Mon Mar 20 23:31:22 2023	1679342482	0	5	5	5
Mon Mar 20 23:31:22 2023	1679342482	1	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	3	3	5	3
Mon Mar 20 23:31:22 2023	1679342482	2	4	5	4
Mon Mar 20 23:31:22 2023	1679342482	3	3	5	3
Mon Mar 20 23:31:22 2023	1679342482	0	5	6	5
Mon Mar 20 23:31:22 2023	1679342482	1	5	6	3
Mon Mar 20 23:31:22 2023	1679342482	0	5	6	5
Mon Mar 20 23:31:22 2023	1679342482	0	5	6	5
Mon Mar 20 23:31:22 2023	1679342482	1	5	6	5
Mon Mar 20 23:31:22 2023	1679342482	1	5	6	3
Mon Mar 20 23:31:22 2023	1679342482	2	4	6	4
Mon Mar 20 23:31:22 2023	1679342482	0	5	6	5
Mon Mar 20 23:31:22 2023	1679342482	1	5	6	4
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	6
Mon Mar 20 23:31:22 2023	1679342482	1	5	6	5
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	5
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	5
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	5
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	5
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	6
Mon Mar 20 23:31:22 2023	1679342482	1	5	6	5
Mon Mar 20 23:31:22 2023	1679342482	3	3	6	3
Mon Mar 20 23:31:22 2023	1679342482	1	5	6	5
Mon Mar 20 23:31:22 2023	1679342482	1	6	6	5
Mon Mar 20 23:31:22 2023	1679342482	1	5	6	5
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	6
Mon Mar 20 23:31:22 2023	1679342482	1	6	6	4
Mon Mar 20 23:31:22 2023	1679342482	1	6	6	4
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	4
Mon Mar 20 23:31:22 2023	1679342482	1	5	6	5
Mon Mar 20 23:31:22 2023	1679342482	1	6	6	5
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	6
Mon Mar 20 23:31:22 2023	1679342482	1	5	6	4
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	6
Mon Mar 20 23:31:22 2023	1679342482	5	2	6	2
Mon Mar 20 23:31:22 2023	1679342482	0	6	6	6
Mon Mar 20 23:31:22 2023	1679342482	4	3	7	3
Mon Mar 20 23:31:22 2023	1679342482	0	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	0	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	0	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	0	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	2	5	7	4
Mon Mar 20 23:31:22 2023	1679342482	5	2	7	2
Mon Mar 20 23:31:22 2023	1679342482	0	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	0	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	0	7	7	6
Mon Mar 20 23:31:22 2023	1679342482	0	7	7	6
Mon Mar 20 23:31:22 2023	1679342482	0	7	7	6
Mon Mar 20 23:31:22 2023	1679342482	1	6	7	5
Mon Mar 20 23:31:22 2023	1679342482	1	6	7	4
Mon Mar 20 23:31:22 2023	1679342482	0	7	7	6
Mon Mar 20 23:31:22 2023	1679342482	2	5	7	4
Mon Mar 20 23:31:22 2023	1679342482	1	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	2	5	7	4
Mon Mar 20 23:31:22 2023	1679342482	0	7	7	7
Mon Mar 20 23:31:22 2023	1679342482	3	4	7	3
Mon Mar 20 23:31:22 2023	1679342482	0	7	7	6
Mon Mar 20 23:31:22 2023	1679342482	1	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	1	7	7	6
Mon Mar 20 23:31:22 2023	1679342482	1	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	1	6	7	4
Mon Mar 20 23:31:22 2023	1679342482	1	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	0	7	7	5
Mon Mar 20 23:31:22 2023	1679342482	1	6	7	6
Mon Mar 20 23:31:22 2023	1679342482	0	7	7	6
Mon Mar 20 23:31:22 2023	1679342482	1	7	7	7
Mon Mar 20 23:31:22 2023	1679342482	1	7	7	6
Mon Mar 20 23:31:22 2023	1679342482	5	3	7	3
Mon Mar 20 23:31:22 2023	1679342482	0	7	7	6
Mon Mar 20 23:31:22 2023	1679342482	2	6	8	6
Mon Mar 20 23:31:22 2023	1679342482	0	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	0	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	6
Mon Mar 20 23:31:22 2023	1679342482	0	7	8	6
Mon Mar 20 23:31:22 2023	1679342482	0	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	1	6	8	6
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	5	3	8	3
Mon Mar 20 23:31:22 2023	1679342482	3	5	8	3
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	4	3	8	3
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	0	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	0	8	8	6
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	1	7	8	7
Mon Mar 20 23:31:22 2023	1679342482	2	6	8	4
Mon Mar 20 23:31:22 2023	1679342482	1	8	8	7
Mon Mar 20 23:31:22 2023	1679342482	0	8	8	7
Mon Mar 20 23:31:22 2023	1679342482	3	5	8	5
Mon Mar 20 23:31:22 2023	1679342482	5	4	8	3
Mon Mar 20 23:31:22 2023	1679342482	0	8	8	7
Mon Mar 20 23:31:22 2023	1679342482	3	5	8	5
Mon Mar 20 23:31:22 2023	1679342482	5	3	8	3
Mon Mar 20 23:31:22 2023	1679342482	3	5	8	5
Mon Mar 20 23:31:22 2023	1679342482	3	5	8	4
Mon Mar 20 23:31:22 2023	1679342482	1	8	8	7
Mon Mar 20 23:31:22 2023	1679342482	0	8	8	7
Mon Mar 20 23:31:22 2023	1679342482	3	6	8	6
Mon Mar 20 23:31:22 2023	1679342482	4	4	8	4
Mon Mar 20 23:31:22 2023	1679342482	3	5	9	4
Mon Mar 20 23:31:22 2023	1679342482	2	7	9	6
Mon Mar 20 23:31:22 2023	1679342482	2	7	9	4
Mon Mar 20 23:31:22 2023	1679342482	0	8	9	7
Mon Mar 20 23:31:22 2023	1679342482	5	4	9	4
Mon Mar 20 23:31:22 2023	1679342482	5	4	9	4
Mon Mar 20 23:31:22 2023	1679342482	0	9	9	9
Mon Mar 20 23:31:22 2023	1679342482	1	8	9	8
Mon Mar 20 23:31:22 2023	1679342482	0	9	9	9
Mon Mar 20 23:31:22 2023	1679342482	0	9	9	9
Mon Mar 20 23:31:22 2023	1679342482	5	4	9	4
Mon Mar 20 23:31:22 2023	1679342482	2	8	9	7
Mon Mar 20 23:31:22 2023	1679342482	0	9	9	8
Mon Mar 20 23:31:22 2023	1679342482	0	9	9	7
Mon Mar 20 23:31:22 2023	1679342482	0	9	9	9
Mon Mar 20 23:31:22 2023	1679342482	1	8	9	6
Mon Mar 20 23:31:22 2023	1679342482	0	9	9	8
Mon Mar 20 23:31:22 2023	1679342482	5	4	9	4
Mon Mar 20 23:31:22 2023	1679342482	4	6	9	5
Mon Mar 20 23:31:22 2023	1679342482	2	8	9	8
Mon Mar 20 23:31:22 2023	1679342482	0	9	9	9
Mon Mar 20 23:31:22 2023	1679342482	0	9	9	9
Mon Mar 20 23:31:22 2023	1679342482	1	9	10	8
Mon Mar 20 23:31:22 2023	1679342482	2	7	10	7
Mon Mar 20 23:31:22 2023	1679342482	0	9	10	9
Mon Mar 20 23:31:22 2023	1679342482	0	9	10	9
Mon Mar 20 23:31:22 2023	1679342482	0	9	10	9
Mon Mar 20 23:31:22 2023	1679342482	1	9	10	8
Mon Mar 20 23:31:22 2023	1679342482	1	9	10	8
Mon Mar 20 23:31:22 2023	1679342482	3	6	10	6
Mon Mar 20 23:31:22 2023	1679342482	4	6	10	6
Mon Mar 20 23:31:22 2023	1679342482	2	8	10	8
Mon Mar 20 23:31:22 2023	1679342482	2	8	10	6
Mon Mar 20 23:31:22 2023	1679342482	4	6	10	6
Mon Mar 20 23:31:22 2023	1679342482	2	8	10	8
Mon Mar 20 23:31:22 2023	1679342482	3	7	10	6
Mon Mar 20 23:31:22 2023	1679342482	5	4	10	4
Mon Mar 20 23:31:22 2023	1679342482	3	7	10	6
Mon Mar 20 23:31:22 2023	1679342482	1	9	10	8
Mon Mar 20 23:31:22 2023	1679342482	0	10	10	8
Mon Mar 20 23:31:22 2023	1679342482	1	9	10	9
Mon Mar 20 23:31:22 2023	1679342482	3	7	10	6
Mon Mar 20 23:31:22 2023	1679342482	1	9	10	9
Mon Mar 20 23:31:22 2023	1679342482	1	9	10	9
Mon Mar 20 23:31:22 2023	1679342482	0	10	10	10
Mon Mar 20 23:31:22 2023	1679342482	1	9	10	8
Mon Mar 20 23:31:22 2023	1679342482	6	4	10	4
Mon Mar 20 23:31:22 2023	1679342482	2	8	10	8
Mon Mar 20 23:31:22 2023	1679342482	0	10	10	8
Mon Mar 20 23:31:22 2023	1679342482	2	9	10	8
Mon Mar 20 23:31:22 2023	1679342482	4	7	10	6
Mon Mar 20 23:31:22 2023	1679342482	4	6	10	6
Mon Mar 20 23:31:22 2023	1679342482	0	10	10	10
Mon Mar 20 23:31:22 2023	1679342482	0	10	10	10
Mon Mar 20 23:31:22 2023	1679342482	1	9	10	8
Mon Mar 20 23:31:22 2023	1679342482	1	9	11	8
Mon Mar 20 23:31:22 2023	1679342482	1	9	11	9
Mon Mar 20 23:31:22 2023	1679342482	0	10	11	10
Mon Mar 20 23:31:22 2023	1679342482	2	9	11	9
Mon Mar 20 23:31:22 2023	1679342482	2	9	11	8
Mon Mar 20 23:31:22 2023	1679342482	1	9	11	9
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	6
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	6
Mon Mar 20 23:31:22 2023	1679342482	0	10	11	9
Mon Mar 20 23:31:22 2023	1679342482	0	10	11	9
Mon Mar 20 23:31:22 2023	1679342482	0	10	11	10
Mon Mar 20 23:31:22 2023	1679342482	1	10	11	10
Mon Mar 20 23:31:22 2023	1679342482	0	10	11	10
Mon Mar 20 23:31:22 2023	1679342482	0	10	11	8
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	9
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	9
Mon Mar 20 23:31:22 2023	1679342482	4	7	11	7
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	9
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	9
Mon Mar 20 23:31:22 2023	1679342482	2	9	11	8
Mon Mar 20 23:31:22 2023	1679342482	1	10	11	9
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	10
Mon Mar 20 23:31:22 2023	1679342482	2	9	11	8
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	9
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	9
Mon Mar 20 23:31:22 2023	1679342482	4	7	11	6
Mon Mar 20 23:31:22 2023	1679342482	1	10	11	9
Mon Mar 20 23:31:22 2023	1679342482	1	10	11	9
Mon Mar 20 23:31:22 2023	1679342482	2	9	11	8
Mon Mar 20 23:31:22 2023	1679342482	5	6	11	4
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	10
Mon Mar 20 23:31:22 2023	1679342482	1	10	11	10
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	9
Mon Mar 20 23:31:22 2023	1679342482	2	9	11	9
Mon Mar 20 23:31:22 2023	1679342482	4	7	11	6
Mon Mar 20 23:31:22 2023	1679342482	4	7	11	6
Mon Mar 20 23:31:22 2023	1679342482	2	10	11	9
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	8
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	6
Mon Mar 20 23:31:22 2023	1679342482	2	10	11	9
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	8
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	11
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	8
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	11
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	8
Mon Mar 20 23:31:22 2023	1679342482	3	9	11	9
Mon Mar 20 23:31:22 2023	1679342482	5	6	11	4
Mon Mar 20 23:31:22 2023	1679342482	2	10	11	9
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	8
Mon Mar 20 23:31:22 2023	1679342482	3	9	11	8
Mon Mar 20 23:31:22 2023	1679342482	3	9	11	9
Mon Mar 20 23:31:22 2023	1679342482	0	11	11	10
Mon Mar 20 23:31:22 2023	1679342482	3	9	11	9
Mon Mar 20 23:31:22 2023	1679342482	3	9	11	8
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	8
Mon Mar 20 23:31:22 2023	1679342482	3	9	11	9
Mon Mar 20 23:31:22 2023	1679342482	4	8	11	6
Mon Mar 20 23:31:22 2023	1679342482	3	9	11	8
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	8
Mon Mar 20 23:31:22 2023	1679342482	3	8	11	8
Mon Mar 20 23:31:22 2023	1679342482	3	9	11	9
Mon Mar 20 23:31:22 2023	1679342482	1	10	12	10
Mon Mar 20 23:31:22 2023	1679342482	1	10	12	10
Mon Mar 20 23:31:22 2023	1679342482	3	8	12	8
Mon Mar 20 23:31:22 2023	1679342482	1	11	12	10
Mon Mar 20 23:31:22 2023	1679342482	1	10	12	10
Mon Mar 20 23:31:22 2023	1679342482	4	8	12	6
Mon Mar 20 23:31:22 2023	1679342482	1	11	12	9
Mon Mar 20 23:31:22 2023	1679342482	3	8	12	6
Mon Mar 20 23:31:22 2023	1679342482	4	8	12	6
Mon Mar 20 23:31:22 2023	1679342482	2	10	12	9
Mon Mar 20 23:31:22 2023	1679342482	4	8	12	8
Mon Mar 20 23:31:22 2023	1679342482	5	7	12	3
Mon Mar 20 23:31:22 2023	1679342482	3	9	12	7
Mon Mar 20 23:31:22 2023	1679342482	1	10	12	10
Mon Mar 20 23:31:22 2023	1679342482	3	8	12	6
Mon Mar 20 23:31:22 2023	1679342482	0	12	12	10
Mon Mar 20 23:31:22 2023	1679342482	2	10	12	9
Mon Mar 20 23:31:22 2023	1679342482	1	11	12	10
Mon Mar 20 23:31:22 2023	1679342482	5	6	12	5
Mon Mar 20 23:31:22 2023	1679342482	4	8	12	8
Mon Mar 20 23:31:22 2023	1679342482	0	12	12	12
Mon Mar 20 23:31:22 2023	1679342482	1	11	12	10
Mon Mar 20 23:31:22 2023	1679342482	5	7	12	6
Mon Mar 20 23:31:22 2023	1679342482	1	11	12	11
Mon Mar 20 23:31:22 2023	1679342482	1	11	12	9
Mon Mar 20 23:31:22 2023	1679342482	2	10	12	9
Mon Mar 20 23:31:22 2023	1679342482	4	8	12	8
Mon Mar 20 23:31:22 2023	1679342482	2	10	12	9
Mon Mar 20 23:31:22 2023	1679342482	0	12	12	12
Mon Mar 20 23:31:22 2023	1679342482	3	9	12	6
Mon Mar 20 23:31:22 2023	1679342482	1	11	12	11
Mon Mar 20 23:31:22 2023	1679342482	0	12	12	12
Mon Mar 20 23:31:22 2023	1679342482	2	10	12	9
Mon Mar 20 23:31:22 2023	1679342482	5	8	12	7
Mon Mar 20 23:31:22 2023	1679342482	3	9	12	9
Mon Mar 20 23:31:22 2023	1679342482	0	12	12	10
Mon Mar 20 23:31:22 2023	1679342482	3	9	12	9
Mon Mar 20 23:31:22 2023	1679342482	2	10	12	9
Mon Mar 20 23:31:22 2023	1679342482	3	9	12	9
Mon Mar 20 23:31:22 2023	1679342482	4	8	12	7
Mon Mar 20 23:31:22 2023	1679342482	0	12	12	11
Mon Mar 20 23:31:22 2023	1679342482	0	12	12	11
Mon Mar 20 23:31:22 2023	1679342482	1	11	12	11
Mon Mar 20 23:31:22 2023	1679342482	5	7	12	7
Mon Mar 20 23:31:22 2023	1679342482	1	11	12	11
Mon Mar 20 23:31:22 2023	1679342482	1	12	13	12
Mon Mar 20 23:31:22 2023	1679342482	3	9	13	7
Mon Mar 20 23:31:22 2023	1679342482	3	10	13	10
Mon Mar 20 23:31:22 2023	1679342482	0	13	13	12
Mon Mar 20 23:31:22 2023	1679342482	4	9	13	6
Mon Mar 20 23:31:22 2023	1679342482	5	8	13	8
Mon Mar 20 23:31:22 2023	1679342482	4	9	13	8
Mon Mar 20 23:31:22 2023	1679342482	3	9	13	7
Mon Mar 20 23:31:22 2023	1679342482	3	10	13	7
Mon Mar 20 23:31:22 2023	1679342482	3	10	13	8
Mon Mar 20 23:31:22 2023	1679342482	1	11	13	11
Mon Mar 20 23:31:22 2023	1679342482	0	13	13	12
Mon Mar 20 23:31:22 2023	1679342482	1	12	13	11
Mon Mar 20 23:31:22 2023	1679342482	3	10	13	7
Mon Mar 20 23:31:22 2023	1679342482	3	10	13	8
Mon Mar 20 23:31:22 2023	1679342482	1	12	13	11
Mon Mar 20 23:31:22 2023	1679342482	0	13	13	12
Mon Mar 20 23:31:22 2023	1679342482	0	13	13	12
Mon Mar 20 23:31:22 2023	1679342482	0	13	13	12
Mon Mar 20 23:31:22 2023	1679342482	5	8	13	7
Mon Mar 20 23:31:22 2023	1679342482	3	10	13	8
Mon Mar 20 23:31:22 2023	1679342482	3	11	13	8
Mon Mar 20 23:31:22 2023	1679342482	1	12	13	12
Mon Mar 20 23:31:22 2023	1679342482	3	10	13	8
Mon Mar 20 23:31:22 2023	1679342482	4	9	13	7
Mon Mar 20 23:31:22 2023	1679342482	5	8	13	8
Mon Mar 20 23:31:22 2023	1679342482	1	12	13	11
Mon Mar 20 23:31:22 2023	1679342482	0	13	13	13
Mon Mar 20 23:31:22 2023	1679342482	3	11	13	8
Mon Mar 20 23:31:22 2023	1679342482	6	7	13	7
Mon Mar 20 23:31:22 2023	1679342482	7	7	13	7
Mon Mar 20 23:31:22 2023	1679342482	6	7	14	7
Mon Mar 20 23:31:22 2023	1679342482	1	13	14	12
Mon Mar 20 23:31:22 2023	1679342482	5	8	14	8
