starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 20 23:30:31 2023	1679342431	0	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	6	11	17	11
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	17
Mon Mar 20 23:30:31 2023	1679342431	0	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	15
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	15
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	17
Mon Mar 20 23:30:31 2023	1679342431	5	12	17	11
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	14
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	14
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	15
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	3	14	17	13
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	17
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	14
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	17
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	14
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	15
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	3	14	17	13
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	17
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	17
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	15
Mon Mar 20 23:30:31 2023	1679342431	2	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	17
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	6	12	17	12
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	17
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	15
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	3	15	17	14
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	17	16
Mon Mar 20 23:30:31 2023	1679342431	2	16	18	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	18	16
Mon Mar 20 23:30:31 2023	1679342431	3	15	18	14
Mon Mar 20 23:30:31 2023	1679342431	5	12	18	12
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	15
Mon Mar 20 23:30:31 2023	1679342431	5	12	18	12
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	5	12	18	12
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	18	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	18	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	2	16	18	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	2	16	18	16
Mon Mar 20 23:30:31 2023	1679342431	13	5	18	4
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	6	12	18	12
Mon Mar 20 23:30:31 2023	1679342431	3	15	18	14
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	0	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	2	16	18	15
Mon Mar 20 23:30:31 2023	1679342431	0	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	0	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	4	14	18	14
Mon Mar 20 23:30:31 2023	1679342431	1	18	18	18
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	0	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	4	14	18	14
Mon Mar 20 23:30:31 2023	1679342431	2	16	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	5	13	18	13
Mon Mar 20 23:30:31 2023	1679342431	0	18	18	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	0	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	2	16	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	0	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	2	17	18	16
Mon Mar 20 23:30:31 2023	1679342431	0	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	2	16	18	16
Mon Mar 20 23:30:31 2023	1679342431	1	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	3	15	18	15
Mon Mar 20 23:30:31 2023	1679342431	1	18	18	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	18	17
Mon Mar 20 23:30:31 2023	1679342431	6	13	18	13
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	0	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	0	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	3	15	19	15
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	4	15	19	15
Mon Mar 20 23:30:31 2023	1679342431	2	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	2	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	2	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	2	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	0	19	19	18
Mon Mar 20 23:30:31 2023	1679342431	2	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	2	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	0	19	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	5	14	19	12
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	0	19	19	2
Mon Mar 20 23:30:31 2023	1679342431	2	17	19	16
Mon Mar 20 23:30:31 2023	1679342431	4	15	19	15
Mon Mar 20 23:30:31 2023	1679342431	5	14	19	14
Mon Mar 20 23:30:31 2023	1679342431	1	19	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	19	19	18
Mon Mar 20 23:30:31 2023	1679342431	0	19	19	18
Mon Mar 20 23:30:31 2023	1679342431	2	17	19	16
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	5	14	19	14
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	0	19	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	5	14	19	14
Mon Mar 20 23:30:31 2023	1679342431	0	19	19	19
Mon Mar 20 23:30:31 2023	1679342431	0	19	19	17
Mon Mar 20 23:30:31 2023	1679342431	2	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	2	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	19	19	18
Mon Mar 20 23:30:31 2023	1679342431	2	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	5	14	19	14
Mon Mar 20 23:30:31 2023	1679342431	0	19	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	2	17	19	17
Mon Mar 20 23:30:31 2023	1679342431	1	19	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	19	19	19
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	19	18
Mon Mar 20 23:30:31 2023	1679342431	4	16	19	15
Mon Mar 20 23:30:31 2023	1679342431	0	19	19	18
Mon Mar 20 23:30:31 2023	1679342431	2	18	20	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	5	15	20	15
Mon Mar 20 23:30:31 2023	1679342431	1	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	2	17	20	17
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	0	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	0	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	0	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	0	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	2	18	20	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	20	17
Mon Mar 20 23:30:31 2023	1679342431	1	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	2	18	20	17
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	2	17	20	17
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	5	15	20	14
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	2	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	3	17	20	17
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	2	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	2	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	2	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	2	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	20	20
Mon Mar 20 23:30:31 2023	1679342431	2	18	20	18
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	20
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	20
Mon Mar 20 23:30:31 2023	1679342431	3	18	20	17
Mon Mar 20 23:30:31 2023	1679342431	5	16	20	16
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	1	19	20	19
Mon Mar 20 23:30:31 2023	1679342431	2	19	20	18
Mon Mar 20 23:30:31 2023	1679342431	5	16	20	15
Mon Mar 20 23:30:31 2023	1679342431	1	20	20	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	19
Mon Mar 20 23:30:31 2023	1679342431	0	20	20	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	4	17	21	17
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	4	17	21	17
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	5	16	21	16
Mon Mar 20 23:30:31 2023	1679342431	5	16	21	16
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	5	15	21	15
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	5	16	21	15
Mon Mar 20 23:30:31 2023	1679342431	2	19	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	0	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	2	19	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	0	21	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	0	21	21	21
Mon Mar 20 23:30:31 2023	1679342431	0	21	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	21	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	21	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	3	18	21	18
Mon Mar 20 23:30:31 2023	1679342431	1	21	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	2	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	2	20	21	19
Mon Mar 20 23:30:31 2023	1679342431	1	21	21	21
Mon Mar 20 23:30:31 2023	1679342431	1	21	21	20
Mon Mar 20 23:30:31 2023	1679342431	4	18	21	18
Mon Mar 20 23:30:31 2023	1679342431	2	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	5	16	21	15
Mon Mar 20 23:30:31 2023	1679342431	0	21	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	21	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	21	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	22	20
Mon Mar 20 23:30:31 2023	1679342431	1	20	22	20
Mon Mar 20 23:30:31 2023	1679342431	0	21	22	20
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	20
Mon Mar 20 23:30:31 2023	1679342431	2	20	22	20
Mon Mar 20 23:30:31 2023	1679342431	0	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	2	20	22	20
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	21
Mon Mar 20 23:30:31 2023	1679342431	2	20	22	20
Mon Mar 20 23:30:31 2023	1679342431	4	18	22	18
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	4	18	22	18
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	3	19	22	18
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	22
Mon Mar 20 23:30:31 2023	1679342431	0	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	22
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	22
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	21
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	2	20	22	20
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	20
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	21
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	20
Mon Mar 20 23:30:31 2023	1679342431	2	21	22	20
Mon Mar 20 23:30:31 2023	1679342431	2	20	22	20
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	22
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	20
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	22
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	22
Mon Mar 20 23:30:31 2023	1679342431	0	22	22	21
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	1	21	22	21
Mon Mar 20 23:30:31 2023	1679342431	3	19	22	18
Mon Mar 20 23:30:31 2023	1679342431	3	19	22	18
Mon Mar 20 23:30:31 2023	1679342431	0	22	23	21
Mon Mar 20 23:30:31 2023	1679342431	1	22	23	22
Mon Mar 20 23:30:31 2023	1679342431	5	18	23	17
Mon Mar 20 23:30:31 2023	1679342431	2	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	0	22	23	22
Mon Mar 20 23:30:31 2023	1679342431	1	22	23	22
Mon Mar 20 23:30:31 2023	1679342431	5	18	23	17
Mon Mar 20 23:30:31 2023	1679342431	1	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	0	22	23	22
Mon Mar 20 23:30:31 2023	1679342431	0	22	23	22
Mon Mar 20 23:30:31 2023	1679342431	2	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	2	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	1	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	0	23	23	21
Mon Mar 20 23:30:31 2023	1679342431	0	22	23	22
Mon Mar 20 23:30:31 2023	1679342431	1	22	23	21
Mon Mar 20 23:30:31 2023	1679342431	1	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	0	22	23	22
Mon Mar 20 23:30:31 2023	1679342431	3	19	23	19
Mon Mar 20 23:30:31 2023	1679342431	1	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	0	23	23	22
Mon Mar 20 23:30:31 2023	1679342431	2	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	0	23	23	22
Mon Mar 20 23:30:31 2023	1679342431	0	23	23	22
Mon Mar 20 23:30:31 2023	1679342431	0	23	23	22
Mon Mar 20 23:30:31 2023	1679342431	1	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	1	22	23	22
Mon Mar 20 23:30:31 2023	1679342431	2	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	1	22	23	21
Mon Mar 20 23:30:31 2023	1679342431	2	21	23	21
Mon Mar 20 23:30:31 2023	1679342431	0	23	23	22
